Log file open, 01/06/23 20:21:18
[2023.01.06-16.37.00:204][281]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:221][282]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:238][283]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:254][284]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:271][285]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:288][286]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:304][287]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:320][288]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:337][289]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:354][290]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:371][291]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:387][292]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:405][293]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:421][294]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:437][295]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:454][296]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:471][297]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:487][298]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:504][299]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:521][300]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.00:538][301]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:554][302]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:571][303]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:588][304]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:604][305]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:621][306]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:637][307]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:654][308]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:671][309]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:688][310]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:704][311]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:721][312]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:738][313]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:754][314]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:771][315]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:788][316]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:804][317]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:821][318]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:838][319]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:854][320]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:870][321]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:888][322]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:904][323]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:921][324]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:938][325]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:954][326]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:971][327]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.00:988][328]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:004][329]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:020][330]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:038][331]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:054][332]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:071][333]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:088][334]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:104][335]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:121][336]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:137][337]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:154][338]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:171][339]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:188][340]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:205][341]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:221][342]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:238][343]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:254][344]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:271][345]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:288][346]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:304][347]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:320][348]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:338][349]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:354][350]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:371][351]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:388][352]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:405][353]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:421][354]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:437][355]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:454][356]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:472][357]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:488][358]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:505][359]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:521][360]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:537][361]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:554][362]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:571][363]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:589][364]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:605][365]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:621][366]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:637][367]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:654][368]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:671][369]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:688][370]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:705][371]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:721][372]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:738][373]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:755][374]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.01:771][375]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:787][376]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:804][377]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:821][378]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:837][379]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:854][380]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:871][381]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:888][382]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:905][383]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:921][384]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.01:938][385]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.01:954][386]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.01:971][387]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.01:987][388]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:006][389]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:021][390]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:037][391]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:055][392]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:071][393]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:088][394]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:104][395]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:121][396]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:139][397]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:155][398]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:172][399]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:188][400]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:204][401]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:221][402]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:237][403]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:254][404]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:271][405]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:288][406]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:305][407]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:321][408]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:338][409]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:355][410]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:371][411]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:388][412]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:404][413]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:421][414]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:438][415]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:454][416]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:471][417]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:487][418]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:504][419]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -200.0
[2023.01.06-16.37.02:522][420]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:538][421]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:554][422]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:571][423]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:587][424]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:604][425]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:621][426]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:637][427]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:655][428]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -600.0
[2023.01.06-16.37.02:671][429]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:687][430]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:704][431]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:721][432]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:737][433]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:755][434]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:771][435]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:788][436]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:805][437]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:821][438]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.02:838][439]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:854][440]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:871][441]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:888][442]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:904][443]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:921][444]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:938][445]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:955][446]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:971][447]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.02:988][448]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:005][449]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:021][450]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:037][451]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:055][452]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:071][453]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:088][454]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:104][455]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:121][456]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:138][457]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:154][458]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:171][459]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:188][460]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:204][461]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:221][462]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:238][463]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:254][464]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:271][465]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:288][466]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.03:305][467]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:321][468]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:337][469]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:354][470]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:371][471]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:388][472]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:404][473]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:421][474]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:437][475]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:454][476]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:471][477]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:487][478]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:505][479]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:521][480]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:538][481]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:554][482]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:571][483]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:587][484]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:606][485]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:621][486]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:637][487]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:654][488]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:671][489]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:688][490]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:705][491]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:721][492]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:738][493]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:754][494]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:771][495]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:788][496]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:804][497]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:821][498]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:837][499]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:854][500]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:871][501]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:888][502]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:905][503]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:921][504]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:938][505]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:954][506]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:971][507]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.03:988][508]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.04:004][509]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.04:021][510]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.04:038][511]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.04:055][512]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.04:071][513]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.04:088][514]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1000.0
[2023.01.06-16.37.04:105][515]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:121][516]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:138][517]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:154][518]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:171][519]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:187][520]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:204][521]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:221][522]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:238][523]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:254][524]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:272][525]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
[2023.01.06-16.37.04:288][526]LogBlueprintUserMessages: [BP_ThirdPersonCharacter_C_0] -1400.0
